City,day,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,month,year
Kanpur,23,39.04,25.833333333333332,32.059999999999995,41.586666666666666,26.733333333333334,33.85333333333333,17.259999999999998,47.466,20.873333333333335,202.83333333333334,997.4666666666667,28.133333333333333,4.86,0.5153333333333333,5.0,2009.0
Kanpur,24,38.86,26.233333333333334,32.22,41.486666666666665,27.593333333333337,34.4,17.58,48.182,21.033333333333335,183.6833333333333,997.0,26.506666666666668,4.906666666666666,0.5519999999999999,5.0,2009.0
Kanpur,25,40.080000000000005,25.766666666666666,32.2,43.74666666666667,27.280000000000005,35.086666666666666,18.706666666666667,51.086666666666666,17.033333333333335,168.89166666666668,995.9666666666667,33.78666666666667,4.7266666666666675,0.45466666666666666,5.0,2009.0
Kanpur,26,38.72666666666667,25.566666666666666,32.053333333333335,43.346666666666664,27.166666666666668,35.440000000000005,19.506666666666668,53.09866666666667,17.486666666666668,168.9,998.8000000000001,39.093333333333334,4.8,0.49133333333333334,5.0,2009.0
Kanpur,27,38.82666666666667,25.9,31.959999999999997,43.79333333333333,27.02,35.42666666666666,19.706666666666667,54.620666666666665,19.540000000000003,170.25833333333333,995.5,31.333333333333332,4.786666666666666,0.5273333333333333,5.0,2009.0
Kanpur,28,38.11333333333334,25.613333333333337,31.38,42.06666666666667,26.333333333333332,34.15333333333333,19.90666666666667,56.984,20.146666666666665,170.01666666666668,996.825,39.526666666666664,4.753333333333333,0.5613333333333334,5.0,2009.0
Kanpur,29,37.333333333333336,26.1,31.486666666666668,41.906666666666666,27.44666666666667,34.29333333333333,20.373333333333335,57.36533333333333,18.58,159.75833333333335,995.5,43.906666666666666,4.706666666666666,0.596,5.0,2009.0
Kanpur,30,38.25333333333334,26.366666666666667,31.533333333333335,42.419999999999995,27.233333333333334,34.34666666666667,20.313333333333333,56.95,19.433333333333334,187.82500000000002,996.925,44.79333333333333,4.739999999999999,0.6293333333333333,5.0,2009.0
Kanpur,31,38.44,25.9,32.06,39.94,26.1,33.339999999999996,18.32,48.644,15.64,231.9333333333333,995.5,27.139999999999997,5.08,0.652,5.0,2009.0
Kolkata,1,36.04666666666667,26.393333333333334,30.84,44.806666666666665,28.779999999999998,36.593333333333334,24.16,69.21666666666667,16.96,181.58333333333334,1006.2666666666668,35.526666666666664,3.32,0.6433333333333333,5.0,2009.0
Kolkata,2,36.63333333333333,26.573333333333334,31.146666666666665,46.49333333333333,28.933333333333334,37.513333333333335,24.60666666666667,69.78333333333333,18.493333333333332,190.25833333333333,1004.4,39.34666666666667,3.2866666666666666,0.604,5.0,2009.0
Kolkata,3,35.8,25.459999999999997,30.186666666666667,45.906666666666666,26.913333333333334,36.026666666666664,24.533333333333335,73.01666666666667,22.586666666666666,172.75,1004.275,46.026666666666664,3.0866666666666664,0.5660000000000001,5.0,2009.0
Kolkata,4,34.559999999999995,25.566666666666666,29.513333333333332,43.919999999999995,27.759999999999998,34.94666666666667,24.173333333333336,74.20666666666666,17.779999999999998,168.99166666666667,1005.4666666666667,47.04,3.08,0.46066666666666667,5.0,2009.0
Kolkata,5,35.07333333333334,25.386666666666667,29.513333333333332,44.373333333333335,26.82,34.61333333333334,24.066666666666666,73.99666666666667,17.32,168.67499999999998,1004.625,47.9,3.14,0.48800000000000004,5.0,2009.0
Kolkata,6,35.24,25.666666666666668,29.733333333333334,44.440000000000005,26.98,34.96666666666667,23.966666666666665,72.60866666666666,15.173333333333334,152.975,1004.4333333333334,44.0,3.1599999999999997,0.386,5.0,2009.0
Kolkata,7,36.086666666666666,26.16,30.386666666666667,44.29333333333333,28.313333333333333,35.693333333333335,23.993333333333332,70.89333333333335,17.779999999999998,177.46666666666667,1003.8000000000001,35.24666666666667,3.3133333333333335,0.42133333333333334,5.0,2009.0
Kolkata,8,35.96,25.926666666666666,30.560000000000002,43.96,27.71333333333333,36.126666666666665,24.259999999999998,71.23,16.05333333333333,184.45833333333334,1003.5,43.50666666666667,3.26,0.45866666666666667,5.0,2009.0
Kolkata,9,36.06666666666667,26.34,30.833333333333332,44.059999999999995,27.84,36.03333333333333,23.59333333333333,67.77733333333335,15.933333333333334,191.0,1003.5333333333333,42.980000000000004,3.3333333333333335,0.4966666666666667,5.0,2009.0
Kolkata,10,36.5,26.166666666666668,30.933333333333334,45.32666666666667,28.8,36.913333333333334,24.16,69.43466666666667,16.433333333333334,184.15833333333333,1003.0,41.580000000000005,3.1599999999999997,0.538,5.0,2009.0
Kolkata,11,36.34,26.56,30.993333333333332,44.96,29.3,37.22,24.5,70.37733333333334,27.186666666666667,169.14166666666668,1002.0333333333333,43.093333333333334,3.2666666666666666,0.5793333333333333,5.0,2009.0
Kolkata,12,35.46,26.173333333333336,30.240000000000002,44.13333333333333,28.21333333333333,35.92666666666666,24.293333333333333,72.22600000000001,19.773333333333333,158.14166666666668,1003.0333333333333,45.626666666666665,3.292857142857143,0.5513333333333333,5.0,2009.0
Kolkata,13,34.980000000000004,25.740000000000002,30.206666666666667,44.373333333333335,27.973333333333336,36.166666666666664,24.66,74.04266666666668,17.486666666666668,164.06666666666666,1004.3666666666667,47.9,3.35,0.5886666666666667,5.0,2009.0
Kolkata,14,35.733333333333334,26.086666666666666,30.32,45.39333333333333,27.560000000000002,36.3,24.720000000000002,73.68466666666667,17.42,156.88333333333333,1003.4,48.64,3.2933333333333334,0.5559999999999999,5.0,2009.0
Kolkata,15,35.440000000000005,25.586666666666666,30.12,44.44666666666667,26.779999999999998,35.76,24.626666666666665,74.04266666666668,16.773333333333333,155.28333333333333,1003.6,51.78,3.253333333333333,0.452,5.0,2009.0
Kolkata,16,35.39333333333333,26.646666666666665,30.386666666666667,45.54,28.866666666666667,36.873333333333335,25.2,75.25466666666667,17.89333333333333,177.84166666666667,1004.2333333333332,50.88,3.4266666666666667,0.4793333333333333,5.0,2009.0
Kolkata,17,34.36,26.506666666666668,30.10666666666667,43.513333333333335,28.780000000000005,35.82666666666667,25.086666666666666,76.18466666666667,18.80666666666667,169.55833333333334,1002.54,59.0,3.246666666666667,0.3733333333333333,5.0,2009.0
Kolkata,18,35.89333333333333,26.026666666666664,30.173333333333336,45.32666666666667,27.62666666666667,36.07333333333334,24.959999999999997,75.71866666666666,20.166666666666668,176.3166666666667,1001.875,52.67333333333333,3.3333333333333335,0.4013333333333334,5.0,2009.0
Kolkata,19,34.766666666666666,26.546666666666667,30.06,44.17333333333333,29.653333333333332,36.11333333333334,24.846666666666668,75.908,19.30666666666667,169.81666666666666,1001.55,53.413333333333334,3.3866666666666663,0.4346666666666667,5.0,2009.0
Kolkata,20,35.266666666666666,27.173333333333336,30.59333333333333,44.519999999999996,30.433333333333334,36.50666666666667,24.613333333333333,72.15866666666668,17.226666666666667,173.71666666666667,1002.6666666666666,48.20666666666667,3.4466666666666668,0.4693333333333333,5.0,2009.0
